title,price,location,city,size,bedrooms,bathrooms,property_type,date_added,url,scraped_at
1 Bed Luxury Apartment For Sale In Domus Heights,1.4 Crore,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,780 sqft,1,1,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_umer_block_1_bed_luxury_apartment_for_sale_in_domus_heights-53906025-3067-1.html,2026-03-30T16:20:36.133837
Beautiful 2 Bed Apartment For Sale Awami Villas 3 2nd Floor,42 Lakh,"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,795 sqft,2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_awami_villas_3_beautiful_2_bed_apartment_for_sale_awami_villas_3_2nd_floor-53802766-8224-1.html,2026-03-30T16:20:36.161879
Gorgeous Prime Location 795 Square Feet Flat For sale Available In Bahria Town Phase 8 - Awami Villas 3,45 Lakh,"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,795 sqft,2,,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_awami_villas_3_gorgeous_prime_location_795_square_feet_flat_for_sale_available_in_bahria_town_phase_8_-_awami_villas_3-53762772-8224-1.html,2026-03-30T16:20:36.175718
Fully Furnished 2 Bed Apartment For Sale | Hub Commercial Bahria Town Phase 8,40 Lakh,"Hub Commercial, Bahria Town Phase 8 - Safari Valley",Rawalpindi,580 sqft,2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_hub_commercial_fully_furnished_2_bed_apartment_for_sale_hub_commercial_bahria_town_phase_8-53589614-9034-1.html,2026-03-30T16:20:36.190185
Two Bed For Sale,75 Lakh,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,990 sqft,2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_two_bed_for_sale-53966754-3048-1.html,2026-03-30T16:20:36.204393
2 BED SPRING APARTEMENT & HOMES,1.58 Crore,"Fazaia Colony, Rawalpindi",Rawalpindi,"1,060 sqft",2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/rawalpindi_fazaia_colony_2_bed_spring_apartement_homes-53634983-17708-1.html,2026-03-30T16:20:36.219088
One Bedroom Furnished Apartments For Sale,60 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,500 sqft,1,1,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_one_bedroom_furnished_apartments_for_sale-51928826-8974-1.html,2026-03-30T16:20:36.233457
One Bedroom Furnished Apartments For Sale In Bahria Town Phase 4 Civic Center,59 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,500 sqft,,,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_one_bedroom_furnished_apartments_for_sale_in_bahria_town_phase_4_civic_center-51820306-8974-1.html,2026-03-30T16:20:36.245773
2 Bedroom Apartments Available For Sale,75 Lakh,"Empire Heights 2, Bahria Town Phase 6",Rawalpindi,850 sqft,2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_6_empire_heights_2_2_bedroom_apartments_available_for_sale-51851507-13866-1.html,2026-03-30T16:20:36.260293
One Bedroom Apartment Available For Sale,59 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,550 sqft,1,1,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_one_bedroom_apartment_available_for_sale-52460258-8974-1.html,2026-03-30T16:20:36.274561
2 Bedroom Apartment For Sale In Bahria Town Civic Centre,78 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,850 sqft,2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_2_bedroom_apartment_for_sale_in_bahria_town_civic_centre-53420564-8974-1.html,2026-03-30T16:20:36.290349
One Bedroom Apartment For Sale,52 Lakh,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,450 sqft,1,1,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_one_bedroom_apartment_for_sale-53686732-3047-1.html,2026-03-30T16:20:36.305414
3 Bedroom Club Road Apartment Askari 14 Rawalpindi,3.85 Crore,"Askari 14, Rawalpindi",Rawalpindi,"2,500 sqft",3,3,Flat,Added: 6 days ago,https://www.zameen.com/Property/rawalpindi_askari_14_3_bedroom_club_road_apartment_askari_14_rawalpindi-46124783-1504-1.html,2026-03-30T16:20:36.319957
Furnished Apartment For Sale In Bahria Phase 7 | 85 Lacs | Airbnb Ready |,85 Lakh,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,500 sqft,1,1,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_furnished_apartment_for_sale_in_bahria_phase_7_85_lacs_airbnb_ready-53849084-3047-1.html,2026-03-30T16:20:36.336102
2 Bed Room Apartment In The Garnda In Phase3 Bahria Town Rwp,2 Crore,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,"1,500 sqft",2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_2_bed_room_apartment_in_the_garnda_in_phase3_bahria_town_rwp-52985864-3036-1.html,2026-03-30T16:20:36.350583
1 Bedroom Full Furnished Apartment Height 1 Extension B Block Phase 1 Bahria Town Rawalpindi,1.15 Crore,"Bahria Town Phase 1, Bahria Town Rawalpindi",Rawalpindi,850 sqft,1,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_1_bedroom_full_furnished_apartment_height_1_extension_b_block_phase_1_bahria_town_rawalpindi-52984580-3033-1.html,2026-03-30T16:20:36.365208
Satlite Town 4 Bedrooms Apartment Available For Sale,1.8 Crore,"Satellite Town, Rawalpindi",Rawalpindi,"2,100 sqft",4,4,Flat,Added: 6 days ago,https://www.zameen.com/Property/rawalpindi_satellite_town_satlite_town_4_bedrooms_apartment_available_for_sale-53597045-433-1.html,2026-03-30T16:20:39.707830
Flat For Sale Awami 2 2nd Floor Portion With Gas | Urgent Sale,60 Lakh,"Bahria Town Phase 8 - Awami Villas 2, Bahria Town Phase 8",Rawalpindi,795 sqft,2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_awami_villas_2_flat_for_sale_awami_2_2nd_floor_portion_with_gas_urgent_sale-53842621-8207-1.html,2026-03-30T16:20:39.736257
2 Bed Flat For Sale In Bahria Town,60 Lakh,"C Junction Commercial, Bahria Town Phase 8",Rawalpindi,850 sqft,2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_8_c_junction_commercial_2_bed_flat_for_sale_in_bahria_town-53251498-20127-1.html,2026-03-30T16:20:39.750626
2 Bed Flat For Sale In Alabad Westridge 3,40 Lakh,"Westridge 3, Westridge",Rawalpindi,544 sqft,2,2,Flat,Added: 6 days ago,https://www.zameen.com/Property/westridge_westridge_3_2_bed_flat_for_sale_in_alabad_westridge_3-53499086-6055-1.html,2026-03-30T16:20:39.766236
Flat Of 432 Square Feet Is Available For Sale In GT Road,1.5 Crore,"GT Road, Rawalpindi",Rawalpindi,432 sqft,1,1,Flat,Added: 6 days ago,https://www.zameen.com/Property/rawalpindi_gt_road_flat_of_432_square_feet_is_available_for_sale_in_gt_road-53588481-1118-1.html,2026-03-30T16:20:39.781084
Semi Furnished Brand New Flat For Sale In Bahria Height 1 Ext Block D Phase 1,1.65 Crore,"Bahria Town Phase 1, Bahria Town Rawalpindi",Rawalpindi,"1,030 sqft",1,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_semi_furnished_brand_new_flat_for_sale_in_bahria_height_1_ext_block_d_phase_1-29231332-3033-1.html,2026-03-30T16:20:39.799864
Fully Furnished Two Bedroom Flat For Sale In Bahira Heights 3,1.85 Crore,"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,"1,200 sqft",2,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_fully_furnished_two_bedroom_flat_for_sale_in_bahira_heights_3-30726139-3041-1.html,2026-03-30T16:20:39.814055
Hotel Apartments On 6th Floor For Sale,2.36 Crore,"Mall 35, Saddar",Rawalpindi,502 sqft,,,Flat,Added: 5 days ago,,2026-03-30T16:20:39.829051
Hotel Apartments On 6th Floor For Sale,2.36 Crore,"Mall 35, Saddar",Rawalpindi,502 sqft,,,Flat,Added: 5 days ago,,2026-03-30T16:20:39.888579
3 Bedroom Apartment Available In Askari 14 Rawalpindi,3.35 Crore,"Askari 14, Rawalpindi",Rawalpindi,"2,598 sqft",3,3,Flat,Added: 6 days ago,https://www.zameen.com/Property/rawalpindi_askari_14_3_bedroom_apartment_available_in_askari_14_rawalpindi-52584691-1504-1.html,2026-03-30T16:20:39.942715
1 Bed Flat Brand New For Sale In Rafi Commercial,48 Lakh,"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,500 sqft,1,1,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_rafi_block_1_bed_flat_brand_new_for_sale_in_rafi_commercial-53696974-3071-1.html,2026-03-30T16:20:39.959400
Fully Furnished One Bedroom Apartment Available For Sale,80 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,700 sqft,1,1,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_fully_furnished_one_bedroom_apartment_available_for_sale-53963472-8974-1.html,2026-03-30T16:20:39.978142
Flat For Sale Main Commercial Market Scheme 3 Rawalpindi,1.5 Crore,"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,"1,200 sqft",2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_flat_for_sale_main_commercial_market_scheme_3_rawalpindi-51999985-1312-1.html,2026-03-30T16:20:39.992423
One Bedroom For Sale In Bahria Height 1 PARKING Plaza Building Phase 1,1.68 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,"1,050 sqft",1,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_one_bedroom_for_sale_in_bahria_height_1_parking_plaza_building_phase_1-50590345-12199-1.html,2026-03-30T16:20:40.006722
1 Bed Furnished Apartment For Sale In Bahria Heights 2 Extension Bahria Town Phase 6,1.5 Crore,"Bahria Heights, Bahria Town Rawalpindi",Rawalpindi,900 sqft,1,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_bed_furnished_apartment_for_sale_in_bahria_heights_2_extension_bahria_town_phase_6-50590344-8506-1.html,2026-03-30T16:20:40.020819
One Bedroom Full Furnished Flat For Sale In Bahria Height 1 PARKING Plaza Building Phase 1,1.8 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,"1,050 sqft",1,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_one_bedroom_full_furnished_flat_for_sale_in_bahria_height_1_parking_plaza_building_phase_1-49890002-12199-1.html,2026-03-30T16:20:40.034573
Flats For Sale,58.62 Lakh,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,335 sqft,,,Flat,Added: 6 days ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_flats_for_sale-53968025-3048-1.html,2026-03-30T16:20:40.046759
Flat In Awami Villa 3 Bahria Town Phase 8,45 Lakh,"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,795 sqft,2,1,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_awami_villas_3_flat_in_awami_villa_3_bahria_town_phase_8-53607125-8224-1.html,2026-03-30T16:20:40.060590
Beautiful Flat / Apartment Bahria Town Phase8,55 Lakh,"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,700 sqft,2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_5_beautiful_flat_apartment_bahria_town_phase8-53612408-8304-1.html,2026-03-30T16:20:40.074649
"1 Bed Apartment for Sale Eiffel Tower Commercial, Bahria Town Phase 7",1.05 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,710 sqft,1,1,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_1_bed_apartment_for_sale_eiffel_tower_commercial_bahria_town_phase_7-53630036-3047-1.html,2026-03-30T16:20:40.088765
"2 Bed Apartment for Sale | 1019 Sqft | Eiffel Tower Commercial, Bahria Town Phase 7 | Prime Investment",1.5 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,"1,019 sqft",2,1,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_2_bed_apartment_for_sale_1019_sqft_eiffel_tower_commercial_bahria_town_phase_7_prime_investment-53630055-3047-1.html,2026-03-30T16:20:40.104792
635 Square Feet Flat For Sale In River Hills,95 Lakh,"River Hills, Bahria Expressway",Rawalpindi,635 sqft,1,1,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_expressway_river_hills_635_square_feet_flat_for_sale_in_river_hills-52046106-11347-1.html,2026-03-30T16:20:40.119417
Luxurious Residential Apartment Is Available For Sale,3.5 Crore,"Bahria Town - Safari Villas, Bahria Town Rawalpindi",Rawalpindi,"2,950 sqft",4,4,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_-_safari_villas_luxurious_residential_apartment_is_available_for_sale-52471971-3078-1.html,2026-03-30T16:20:40.133835
"Beautifully Constructed Flat Is Available For Sale In Bahria Town Phase 7 WIth The Rental Income Of Rs 261,000",3.92 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,"1,400 sqft",2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_beautifully_constructed_flat_is_available_for_sale_in_bahria_town_phase_7_with_the_rental_income_of_rs_261_000-53885083-3047-1.html,2026-03-30T16:20:40.149528
Get In Touch Now To Buy A Flat In Bahria Town Phase 7 Rawalpindi,2.52 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,900 sqft,1,1,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_get_in_touch_now_to_buy_a_flat_in_bahria_town_phase_7_rawalpindi-53885101-3047-1.html,2026-03-30T16:20:40.163736
"Flat Of 650 Square Feet Is Available For sale In Bahria Town Phase 8 With A Rental Income Of Rs 121,000",1.82 Crore,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,650 sqft,,,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_flat_of_650_square_feet_is_available_for_sale_in_bahria_town_phase_8_with_a_rental_income_of_rs_121_000-53885103-3048-1.html,2026-03-30T16:20:43.489681
"650 Square Feet Flat For sale In Bahria Town Phase 7 Rawalpindi With A Rental Income Of Rs 121,000",1.82 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,650 sqft,,,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_650_square_feet_flat_for_sale_in_bahria_town_phase_7_rawalpindi_with_a_rental_income_of_rs_121_000-53885104-3047-1.html,2026-03-30T16:20:43.515177
"Hote Appartments Available For Sale With The Rent Coming Rs 95,000",1.43 Crore,"GT Road, Rawalpindi",Rawalpindi,432 sqft,1,1,Flat,Added: 1 week ago,https://www.zameen.com/Property/rawalpindi_gt_road_hote_appartments_available_for_sale_with_the_rent_coming_rs_95_000-53951869-1118-1.html,2026-03-30T16:20:43.532906
"A Palatial Residence For sale In GT Road GT Road With A Rental Income Of Rs 121,000",1.82 Crore,"GT Road, Rawalpindi",Rawalpindi,650 sqft,,,Flat,Added: 1 week ago,https://www.zameen.com/Property/rawalpindi_gt_road_a_palatial_residence_for_sale_in_gt_road_gt_road_with_a_rental_income_of_rs_121_000-53885129-1118-1.html,2026-03-30T16:20:43.546217
A Great Choice For A 1600 Square Feet Flat Available In Bahria Town Phase 7,1.65 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,"1,600 sqft",2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_a_great_choice_for_a_1600_square_feet_flat_available_in_bahria_town_phase_7-52992304-3047-1.html,2026-03-30T16:20:43.562162
1244 Square Feet Flat In Bahria Town Phase 4 For Sale,1.85 Crore,"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,"1,244 sqft",2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_1244_square_feet_flat_in_bahria_town_phase_4_for_sale-53404700-3041-1.html,2026-03-30T16:20:43.577561
Fully Furnished 1 Bed Flat For Sale,46 Lakh,"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,500 sqft,1,1,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_rafi_block_fully_furnished_1_bed_flat_for_sale-53449213-3071-1.html,2026-03-30T16:20:43.592076
1600 Square Feet Flat for sale in Bahria Town Rawalpindi,1.65 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,"1,600 sqft",2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_1600_square_feet_flat_for_sale_in_bahria_town_rawalpindi-53478338-3047-1.html,2026-03-30T16:20:43.606227
Flat For Sale In Bahria Town Rawalpindi,1.52 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,"1,600 sqft",2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_flat_for_sale_in_bahria_town_rawalpindi-53659205-3047-1.html,2026-03-30T16:20:43.709349
Luxury 2 bedroom apartment for sale,1.6 Crore,"Bahria Business Square, Bahria Town Phase 7",Rawalpindi,"1,600 sqft",2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_phase_7_bahria_business_square_luxury_2_bedroom_apartment_for_sale-53721674-9032-1.html,2026-03-30T16:20:43.724957
Bahria Town Phase 7 Luxury Apartment For Sale,2.85 Crore,"Bahria Heights 5, Bahria Town Phase 7",Rawalpindi,"2,572 sqft",2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_phase_7_bahria_heights_5_bahria_town_phase_7_luxury_apartment_for_sale-53775042-17565-1.html,2026-03-30T16:20:43.741644
Fully Furnished One Bedroom Apartment For Sale,1.15 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,800 sqft,1,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_fully_furnished_one_bedroom_apartment_for_sale-53930692-12199-1.html,2026-03-30T16:20:43.762024
FURNISHED CORNER 2 BED & DRAWING FLAT FOR SALE,1.65 Crore,"Satellite Town - Block A, Satellite Town",Rawalpindi,800 sqft,2,3,Flat,Added: 1 week ago,https://www.zameen.com/Property/satellite_town_satellite_town_-_block_a_furnished_corner_2_bed_drawing_flat_for_sale-53664965-10237-1.html,2026-03-30T16:20:43.776984
2 Bed Brand New Apartment For Sale In Bahria Town Phase 7,1.55 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,"1,025 sqft",2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_2_bed_brand_new_apartment_for_sale_in_bahria_town_phase_7-53573001-3047-1.html,2026-03-30T16:20:43.791295
"3 Bed Apartment For Sale Askari 2, Chaklala Scheme 3, Rawalpindi",3.95 Crore,"Askari 2, Rawalpindi",Rawalpindi,"2,500 sqft",3,3,Flat,Added: 1 week ago,https://www.zameen.com/Property/rawalpindi_askari_2_3_bed_apartment_for_sale_askari_2_chaklala_scheme_3_rawalpindi-53840554-9439-1.html,2026-03-30T16:20:43.805561
1 BED FLAT FOR SALE (Corner),80 Lakh,"Satellite Town - Block A, Satellite Town",Rawalpindi,400 sqft,1,1,Flat,Added: 1 week ago,https://www.zameen.com/Property/satellite_town_satellite_town_-_block_a_1_bed_flat_for_sale_corner-53287205-10237-1.html,2026-03-30T16:20:43.820358
Luxury Apartments For Sale,2.85 Crore,"River Loft, Bahria Town Rawalpindi",Rawalpindi,"1,813 sqft",2,3,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_river_loft_luxury_apartments_for_sale-53709689-16870-1.html,2026-03-30T16:20:43.834568
Luxury 2 Bedrooms Flat With Servant Room For Sale,1.5 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,"1,600 sqft",2,2,Flat,Added: 1 week ago,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_luxury_2_bedrooms_flat_with_servant_room_for_sale-53556660-3047-1.html,2026-03-30T16:20:43.848903
